collection_id,title,authors,published_year,description,categories,vote_average,book_id,publisher,description_embedding
1,Harry Potter and the Philosopher’s Stone,['J.K. Rowling'],1997,"Harry Potter thinks he is an ordinary boy - until he is rescued by an owl, taken to Hogwarts School of Witchcraft and Wizardry, learns to play Quidditch and does battle in a deadly duel. The Reason ... HARRY POTTER IS A WIZARD!","['Fiction', 'Young Adult', 'Magic', 'Classic']",4.47,0,,"[0.004091167356818914, -0.037904106080532074, 0.05343703180551529, 0.028430022299289703, -0.017997300252318382, -0.03325189650058746, -0.04170984774827957, 0.0541064515709877, 0.03871240094304085, 0.013405230827629566, 0.029009133577346802, -0.054686225950717926, 0.08878331631422043, -0.015168244950473309, 0.058652736246585846, 0.02389761060476303, -0.02350553311407566, -0.034051563590765, 0.06062586233019829, 0.02962210401892662, 0.03750684857368469, -0.05351629853248596, -0.05881849676370621, -0.04153905436396599, -0.0380474254488945, 0.03640146180987358, 0.000451217289082706, -0.04133961722254753, 0.01455597672611475, -0.0006088478257879615, 0.07385191321372986, -0.034300241619348526, -0.06022976338863373, 0.059156790375709534, -0.028029119595885277, 0.05186757445335388, -0.04776950180530548, -0.01687811128795147, -0.0015890704235062003, -0.0051140934228897095, -0.024107281118631363, -0.050014812499284744, 0.0058939591981470585, 0.05097176879644394, 0.01165043469518423, 0.0013234202051535249, 0.02133662812411785, 0.05775541812181473, -0.00817022379487753, -0.059889018535614014, -0.05689827725291252, -0.032845452427864075, -0.05697350949048996, -0.06002189218997955, -0.03726594150066376, 0.012429906986653805, 0.003593173809349537, 0.007093953900039196, 0.0323638953268528, -0.029379960149526596, -0.07096224278211594, 0.015015972778201103, 0.013720684684813023, -0.020359646528959274, -0.06539199501276016, 0.010727997869253159, -0.057984717190265656, -0.08772153407335281, 0.029215173795819283, 0.02540971152484417, 0.035924192517995834, -0.0067883809097111225, 0.001988473581150174, -0.0329630970954895, -0.02296999655663967, -0.009055716916918755, -0.04203120619058609, -0.0017406662227585912, 0.06836140900850296, 0.0003686977142933756, 0.03928821161389351, -0.022343821823596954, 0.03438211604952812, 0.030701017007231712, 0.007730040233582258, -0.044642698019742966, -0.070255346596241, 0.050310663878917694, -0.030016830191016197, -0.028369801118969917, -0.006447466555982828, -0.04801926761865616, -0.005807088688015938, 0.0235188789665699, -0.0848119854927063, 0.027368757873773575, -0.015790067613124847, -0.019818522036075592, -0.012533790431916714, -0.00188736233394593, -0.01747008226811886, 0.004593218211084604, -0.00857894029468298, 0.0016771411756053567, 0.04653429239988327, -0.05815311148762703, -0.05847035348415375, 0.03210936859250069, 0.009934845380485058, -0.005176705773919821, -0.043328505009412766, -0.025308316573500633, -0.01573352701961994, 0.04113203287124634, 0.033061303198337555, -0.005275313276797533, -0.01614200696349144, -0.01798006147146225, 0.008404846303164959, -0.00378765189088881, -0.033641621470451355, -0.0577450729906559, -0.05575414001941681, -0.03793734312057495, -0.012650392018258572, 0.06002526730298996, -0.005945403128862381, 0.04180881753563881, -0.02021101303398609, 0.06326337903738022, -0.009950886480510235, 0.05623593553900719, 0.03411807492375374, -0.03325840085744858, 0.020037956535816193, -0.019499870017170906, -0.04097738116979599, 0.03816777467727661, -0.0730583518743515, 0.03739134594798088, 0.052352163940668106, 0.04655683413147926, 0.014236262068152428, -0.0467374250292778, -0.02389855682849884, 0.01732521504163742, 0.0075550018809735775, -0.03780525177717209, 0.04645274579524994, 0.014062164351344109, 0.021483732387423515, 0.042992282658815384, 0.06856679916381836, 0.04901224747300148, 0.015032852068543434, -0.021032053977251053, -0.03622283414006233, -0.03005863167345524, -0.022716134786605835, 0.003025189507752657, -0.027604764327406883, -0.018179921433329582, 0.0513555146753788, 0.03425667807459831, 0.020661193877458572, -0.007424403913319111, 0.002939819358289242, -0.04063178226351738, -0.00862798374146223, -0.02744479291141033, 0.04378858953714371, -0.03917810320854187, -0.01704566366970539, -0.050851814448833466, 0.003483785316348076, -0.04847767576575279, -0.007066491991281509, -0.008967495523393154, 0.049482639878988266, -0.017569350078701973, -0.033549536019563675, 0.04413336515426636, 0.027567250654101372, -0.0022270302288234234, 0.03443044796586037, 0.06305629760026932, 0.002036132849752903, 0.030796054750680923, -0.016005001962184906, -0.040482211858034134, 0.005216830410063267, 0.035193730145692825, 0.02408129908144474, 0.027686553075909615, 0.009498316794633865, 0.0254032164812088, -0.018552975729107857, -0.08334644883871078, -0.04361996054649353, -0.011160388588905334, -0.023004014045000076, -0.00564513448625803, -0.03265116736292839, 0.030130093917250633, 0.03307633474469185, 0.018412237986922264, 0.025866923853754997, 0.02545633353292942, -0.007108161225914955, -0.03958164528012276, 0.03718540817499161, 0.007468035444617271, 0.037218932062387466, -0.019603990018367767, 0.04142466560006142, -0.0049240002408623695, 0.019695216789841652, 0.05976807698607445, 0.01546784769743681, 0.026651717722415924, -0.03270043060183525, 0.08123128861188889, -0.03137747198343277, -0.01648368313908577, -0.04932158440351486, -0.07769285142421722, -0.0802839919924736, -0.0337931364774704, 0.04559183865785599, 0.0574244000017643, 0.04071640595793724, 0.05717238783836365, 0.06731461733579636, -0.04064350947737694, 0.03098776750266552, -0.012201882898807526, -0.026415783911943436, 0.006941113620996475, 0.009555362164974213, -0.003391472389921546, 0.02620113641023636, 0.04169933870434761, 0.038666170090436935, -0.0012009377824142575, 0.07929789274930954, -0.053042080253362656, 0.021571485325694084, -0.007198214065283537, 0.0016242642886936665, 0.04551665112376213, -0.006727236323058605, 0.0004414263821672648, 0.0020941533148288727, -0.01302641537040472, 0.009353539906442165, -0.011910242959856987, 0.0002685821964405477, 0.021166982129216194, 0.013316999189555645, -0.030408531427383423, -0.06078772619366646, -0.007647511549293995, 0.029472656548023224, 0.01132336538285017, 0.052441373467445374, -0.007089775055646896, 0.030824264511466026, -0.01419757679104805, 0.03616972640156746, 0.00813724473118782, 0.01671811193227768, -0.010537239722907543, -0.021012384444475174, -0.07288549840450287, 0.03712397813796997, 0.04523757845163345, -0.009745554998517036, 0.03578348457813263, 0.07015546411275864, -0.0034544176887720823, -0.012635800056159496, 0.05839173495769501, 0.012953517958521843, -0.01991773582994938, -0.04568824917078018, 0.015208515338599682, -0.02773224003612995, 0.041391223669052124, -0.054330915212631226, -0.063534215092659, 0.010562541894614697, -0.011976589448750019, 0.054179947823286057, -0.0037374370731413364, -0.006008130498230457, 0.011124533601105213, -0.010033874772489071, 0.03527331352233887, -0.029166201129555702, -0.009034921415150166, 0.02893003448843956, -0.07098517566919327, -0.004767464939504862, 0.05247419700026512, 0.02872203104197979, 0.006355462595820427, 0.047187015414237976, 0.02331707812845707, -0.012083389796316624, 0.0325254388153553, -0.04569195583462715, 0.03451269119977951, 0.016066307201981544, -0.11137235164642334, 0.0074761537835001945, -0.03671348839998245, 0.017260227352380753, -0.04687584564089775, -0.03209523856639862, 0.04824516177177429, 0.05426758900284767, 0.03445088118314743, 0.03158936649560928, 0.014690300449728966, 0.008235310204327106, -0.050093743950128555, 0.03543596714735031, -0.06536847352981567, -0.05430789664387703, -0.04425297677516937, 0.006473341025412083, -0.02953583560883999, -0.00601279828697443, 0.022366760298609734, -0.041090819984674454, -0.035024870187044144, 0.05386701598763466, -0.033459022641181946, 0.03423488140106201, 0.056373655796051025, -0.0019117200281471014, -0.02500714175403118, -0.05818989500403404, 0.03550495579838753, -0.00043085950892418623, -0.0507657453417778, 0.007558806799352169, -0.08552158623933792, 0.0030541152227669954, 0.025040624663233757, -0.04800356179475784, 0.05400286242365837, 0.023330632597208023, -0.03682386502623558, 0.010604499839246273, -0.0001505986147094518, -0.04572630673646927, 0.061256952583789825, -0.0679154247045517, -0.0022067397367209196, -0.012010371312499046, -0.0406927652657032, -0.06518551707267761, -0.028275607153773308, -0.02481250651180744, 0.02551214024424553, 0.0017928553279489279, -0.004358578007668257, -0.008220912888646126, -0.03675937280058861, 0.03299027681350708, -0.009315467439591885, 0.007527358364313841, 0.03158634155988693, 0.01850370317697525, 0.05385616794228554, -0.012848395854234695, 0.024899721145629883, 0.03252613544464111, 0.05410335212945938, 0.03826756030321121, 0.0009757805964909494, -0.030531467869877815, 0.03805408254265785, 0.04160379245877266, -0.045936524868011475, 0.006197921931743622, 0.04296501353383064, -0.039291128516197205, -0.10276369005441666, 0.012334215454757214, 0.004862282425165176, -0.05765745788812637, 0.020112451165914536, -0.020742010325193405, -0.02473771944642067, 0.030034726485610008, -0.028294766321778297, -0.06110021471977234, 0.039441194385290146, 0.005056583322584629, 0.07084859907627106, -0.02030942030251026, 0.008511848747730255, -0.036127448081970215, -0.03223735839128494, 0.017526837065815926, 0.03613615036010742, 0.01100565679371357, 0.010835045948624611, -0.03456538915634155, -0.020699795335531235, -0.01548905298113823, -0.022231634706258774, 0.04220487177371979, -0.02277224510908127, -0.028223345056176186, -0.07162366062402725, -0.015171520411968231, 0.0677204579114914, -0.004017770290374756, -0.0665813535451889, 0.04157058894634247, 0.04215315356850624, -0.02603556402027607, 0.004118343815207481, 0.004504186566919088, -0.024163052439689636, 0.03832374885678291, -0.033582765609025955, 0.07644868642091751, -0.007439535576850176, -0.009368582628667355, -0.03134964779019356, 0.04573476314544678, -0.03952372074127197, -0.0018810356268659234, -0.03694150969386101, 0.03007998876273632, 0.014939825981855392, -0.029630664736032486, -0.025985948741436005, -0.012265168130397797, 0.028036491945385933, 0.016646429896354675, 0.03759237751364708, 0.016572050750255585, -0.03091566264629364, 0.036484938114881516, -0.008284728042781353, -0.04938466474413872, 0.02926524542272091, -0.002313025062903762, 0.01402877364307642, 0.029525136575102806, 0.016629207879304886, -0.024921609088778496, 0.051274411380290985, -0.002475934801623225, -0.025980617851018906, -0.04690895229578018, -0.0011227038921788335, -0.06057734414935112, 0.06038586050271988, 0.04920167103409767, 0.014426548965275288, 0.062392789870500565, -0.04029272124171257, 0.02887200191617012, 0.04569986090064049, -0.038908522576093674, -0.03371526300907135, -0.06607749313116074, 0.054433852434158325, -0.09306305646896362, -0.011004474945366383, 0.020840179175138474, 0.011207849718630314, 0.05403837189078331, -0.00911844801157713, 0.037764571607112885, 0.027348695322871208, -0.0015627066604793072, -0.010757770389318466, -0.01718503050506115, 0.028347793966531754, 0.03749788552522659, -0.010019686073064804, 0.001487292698584497, -0.05008203536272049, -0.05126641318202019, -0.05577603355050087, -0.03239688649773598, 0.00299053150229156, -0.023461850360035896, -0.0883430764079094, 0.030904892832040787, -0.003040594281628728, 0.015669170767068863, 0.03985369950532913, -0.005949315149337053, 0.0011444611009210348, -0.03421534597873688, 0.041932135820388794, 0.023908862844109535, -0.04099712520837784, 0.010062321089208126, -0.020093068480491638, -0.06307617574930191, 0.02560623176395893, -0.008483324199914932, 0.08127792179584503, -0.008389461785554886, 0.03404584899544716, 0.0077622733078897, -0.0524822399020195, -0.014631559140980244, -0.01960483007133007, 0.040953200310468674, -0.021239280700683594, -0.013431908562779427, 0.018878258764743805, -0.04672996699810028, -0.03831721842288971, 0.0070223016664385796, 0.0037873387336730957, -0.0432637520134449, 0.05641012266278267, 0.01674431748688221, -0.011928794905543327, -0.008919370360672474, 0.021969730034470558, -0.014444543048739433, 0.02575630694627762, -8.67924391059205e-05, 0.056715093553066254, 0.01922013610601425, 0.005551403388381004, -0.026069164276123047, 0.029287097975611687, -0.07113579660654068, 0.01967107318341732, 0.06417447328567505, -0.025631727650761604, -0.05907410755753517, -0.0350959487259388, -0.0678570568561554, -0.018307264894247055, 0.054426174610853195, 0.009815400466322899, -0.05837475508451462, 0.05198301002383232, -0.013234649784862995, 0.0033261794596910477, 0.02556539885699749, -0.06448374688625336, 0.00155337352771312, 0.0324745774269104, -0.0201710257679224, -0.06427022814750671, 0.03314727544784546, 0.0028508782852441072, -0.01771538518369198, 0.02301701530814171, -0.05593496188521385, -0.03915019705891609, 0.005956703796982765, 0.044423170387744904, 0.043134115636348724, 0.027414094656705856, -0.04475310072302818, -0.035063501447439194, -0.020773904398083687, -0.04937422275543213, -0.009428190067410469, -0.003200478618964553, 0.04230103641748428, -0.015675581991672516, 0.0005928684840910137, 0.04584299400448799, -0.03944617137312889, -0.06094859540462494, -0.02174251712858677, -0.01576630026102066, 0.015968840569257736, -0.000495764659717679, 0.0007611606852151453, 0.05797136574983597, -0.041856564581394196, 0.03044242598116398, -0.009309583343565464, 0.04327655956149101, -0.014456004835665226, -0.05670569837093353, 0.03946042060852051, -0.021500932052731514, -0.04115063324570656, -0.031176023185253143, -0.010334632359445095, -0.0038521632086485624, 0.05719554424285889, -0.00999359879642725, -0.009104631841182709, 0.016965946182608604, 0.06282161921262741, 0.05163993313908577, -0.004782560747116804, 0.05070856586098671, -0.016344113275408745, -0.0010315536055713892, 0.005768219940364361, -0.05213925242424011, -0.010002692230045795, 0.014731928706169128, 0.04891705885529518, -0.013879288919270039, -0.0642509013414383, -0.009690498933196068, 0.0357019416987896, -0.07292711734771729, 0.008536751382052898, 0.016476210206747055, -0.043534550815820694, -0.008321625180542469, 0.02108316496014595, -0.03526746854186058, -0.009729555808007717, 0.032992348074913025, -0.07949173450469971, -0.003802090883255005, -0.035100892186164856, -0.06637227535247803, 0.05953853949904442, 0.00392041215673089, -0.007739360444247723, 0.017350511625409126, 0.05740848183631897, 0.027835961431264877, 0.013886526226997375, 0.025542056187987328, 0.0485546737909317, -0.0036711152642965317, -0.009259228594601154, 0.0026786355301737785, 0.08002280443906784, 0.006856867112219334, -0.007861831225454807, -0.008849035948514938, 0.019052444025874138, 0.0009717871434986591, -0.03386705741286278, -0.01145108137279749, 0.019041720777750015, 0.04556892439723015, 0.04104563966393471, -0.02882181666791439, -0.06394342333078384, -0.033063244074583054, -0.04216748848557472, -0.010850509628653526, 0.037489332258701324, -0.005224023014307022, -0.08186156302690506, 0.04983272776007652, 0.0015337846707552671, 0.013658634386956692, 0.033196546137332916, 0.04545097053050995, -0.021707553416490555, -0.008148331195116043, 0.042024318128824234, -0.02897818759083748, -0.010537484660744667, 0.02686276286840439, 0.009831874631345272, 0.00502482196316123, -0.045783523470163345, 0.008146942593157291, -0.01570025458931923, 0.05471312627196312, 0.007292691618204117, 0.03508220613002777, -0.0034459170419722795, 0.0026420578360557556, 0.03384469822049141, 0.020785722881555557, 0.049776770174503326, 0.019070105627179146, 0.0019418718293309212, -0.014411503449082375, 0.03533964976668358, 0.0025907671079039574, -0.0010898853652179241, 0.0074462550692260265, -0.0006346984882839024, -0.014484245330095291, -0.02374172769486904, 0.029148872941732407, -0.010803633369505405, 0.018222270533442497, -0.02624569647014141, 0.034105852246284485, 0.030551893636584282, -0.002011750126257539, -0.020256053656339645, 0.005446254275739193, 0.02949400432407856, 0.0228036530315876, -0.04458910971879959, 0.08134040236473083, 0.05832767114043236, 0.03685005381703377, 0.009993348270654678, -0.019806809723377228, -0.054117351770401, -0.04139367491006851, 0.01219596154987812, -0.012737867422401905, -0.03490189090371132, -0.05063123255968094, 0.02274349145591259, 0.00952203944325447, 0.012303292751312256, 0.026111261919140816, -0.000690002110786736, 0.00767971808090806, 0.04243045672774315, 0.0048096501268446445, -0.01032794639468193, -0.01878335513174534, 0.0037775435484945774, 0.0016722106374800205, -0.0425773486495018, 0.03179555758833885, 0.03893476724624634, -0.005784284323453903, -0.019308265298604965, -0.05860181897878647, -0.08599705249071121, 0.039934806525707245, -0.011229783296585083, -0.037579651921987534, -0.01036505214869976, -0.02807750180363655, -0.01390042807906866, -0.017423376441001892, 0.0016692617209628224, -0.020246995612978935, 0.005396201740950346, -0.04675229266285896, 0.001410126220434904, 0.026274440810084343, 0.08532433956861496, -0.025160260498523712, -0.030479779466986656, -0.015540558844804764, -0.032358769327402115, 0.006671315059065819, -0.0195112694054842, -0.0052335383370518684, -0.035932719707489014, -0.023354483768343925, -0.0054306816309690475, 0.031510911881923676, -0.021903013810515404, -0.04660392925143242, -0.015403442084789276, 0.05692237615585327]"
